1 0.631260348454816 4 7
0 1.43376820335107 1 365
1 2.10556963263662 6.5 7
1 0.923869974896661 5.5 180
1 8.3889599283284 6.5 365
1 1.86684362127562 2 30
1 1.27688445184322 3 15
1 1.18698807079636 8 7
0 3.89003427400894 2.5 7
1 1.53148777708702 1.5 90
1 1.24170725273143 9 1
1 3.28633319991059 2 15
0 2.3083495888859 4 90
1 1.43752584738832 5 30
0 2.70782959229837 1 7
1 1.69266589268227 0.5 1
1 1.28152264276287 4.5 30
1 1.37908826419152 9.25 90
1 1.32385741721373 3 365
1 2.45150773655041 9.5 1
1 1.56364509582636 4.5 1
1 2.77544846913952 7 7
1 1.44986165422597 9.25 30
1 2.01027012897248 2.5 15
1 1.90280537348008 8.5 1
1 3.362511523781 3.5 7
1 1.32974382938119 6 180
1 1.00951787567465 9.5 7
1 1.61974984861445 9.5 180
1 1.42644580847991 8 30
0 1.42249225257547 3 90
0 2.09705546571058 1.5 365
1 1.5367541538435 2 90
1 1.576204586323 3.5 365
1 1.11519587866496 7 15
1 1.24096405545424 6 30
1 1.10480953079241 2 1
0 2.05371879371523 0 1
1 1.79714608626091 9 180
1 1.91095971460163 4.5 90
0 1.70886409148807 2 365
1 2.69211951288162 0.5 7
1 1.99634680205782 7.5 365
1 1.10156415554229 9 30
1 1.60616612240847 5.5 90
1 2.11572324082954 7.5 7
0 3.82205708068796 1.5 15
1 1.81946887054073 8 90
1 1.69956688079401 6 90
1 1.33130720007466 8 1
1 1.22493550606305 9.25 1
1 0.688924549496733 3 180
1 0.79311525230878 5 1
0 1.32539090304636 0.5 365
0 2.68362557105138 2 90
1 3.85683430562494 4.5 90
0 5.09096348189632 2.5 15
1 1.48019478892093 6.5 1
1 4.70832163598971 9.25 90
1 1.32969522874919 5.5 1
1 7.93311918867403 5 365
1 1.52700776464189 9 7
0 1.6747210897156 0.5 90
1 1.10653198554064 2 7
1 3.69271298398962 4 180
1 2.75208726138226 3.5 15
0 1.39238099032082 0.5 7
0 1.44766224912018 1.5 1
0 2.12510316312546 1.5 30
1 1.50862404663349 9.25 180
0 1.77400282668532 0.5 30
0 1.93400848974125 2.5 180
1 0.799087092920672 5.5 15
1 1.67698539624689 4 15
1 1.16502722541918 2 180
0 3.66581902332837 3 90
1 1.20936911547324 1.5 7
1 1.57998970028712 7.5 365
1 1.16812468567514 5 7
1 1.73136286440422 6.5 180
1 0.894360636040801 2 1
1 1.76697052628151 4.5 30
1 1.12584515294293 8.5 7
1 1.82610783787095 8 365
1 1.5953695368662 7 30
1 0.901232946751406 3 1
1 1.23837222286966 9.5 7
1 7.20220821961993 7.5 180
1 1.34303112191264 7.5 1
1 0.891442183055915 7.5 7
1 1.40561515421723 9.5 30
0 1.80164692757535 7 365
1 2.86186673527118 0.5 1
0 1.21438886664691 1 30
1 0.844499102531699 6 1
1 1.57118845757213 6.5 30
1 1.3314179853769 8 90
1 1.69457973129465 3.5 1
1 1.91138232877711 7 30
1 2.42938569403486 4 15
1 3.47255935770227 4 7
0 2.22571673861239 1 180
1 2.14542879344663 2 30
1 2.35079575236887 3.5 15
1 2.37548125191825 9.5 180
1 2.15367520408472 3.5 365
0 2.96087558416184 0.5 90
1 2.52488261891995 7 15
1 1.89813850517385 9.5 15
1 2.85663145087892 9 7
1 2.31306052982109 9.5 7
0 4.4210677408264 5 365
1 2.64642133307643 2.5 7
1 1.33905311475974 4 30
1 4.94052308774553 6 7
1 2.06536211696221 5 30
1 1.87668630614644 7.5 30
1 3.27721227973234 7 365
1 3.0829081533011 9.25 90
1 2.34873792302096 4 365
1 1.54315072175814 7 1
1 1.64043953089276 1.5 1
1 1.57050653931219 5.5 7
1 3.12060654797824 6 30
0 2.95206015370786 5 180
1 2.53439898521174 3.5 7
0 5.11627294111531 0.5 180
1 3.34389265114442 0.5 7
1 8.36545835231664 4 180
0 3.50247350055724 1.5 365
1 2.85628551093396 9.25 180
1 2.21366046089679 6.5 30
1 3.1658132878365 4.5 15
1 2.47272659215378 2.5 90
1 3.59112890518736 4.5 180
1 1.69811006926466 3 30
0 2.61201691423776 1.5 30
1 2.69563566305442 8 90
0 3.86928089777939 0.5 30
1 3.77620042051421 2 7
1 1.79340836545452 9.5 1
1 2.51992716547102 1 7
1 2.59534931177041 1.5 7
1 4.14277477620635 8.5 15
1 2.27132284885738 8.5 180
1 2.09691660676617 2.5 1
1 3.22920511703705 8 365
1 2.193838948966 6.5 15
1 2.64520510978764 8 180
0 1.54799871041905 1 365
0 1.73892916803015 1.5 365
1 1.78085400670534 7.5 15
0 1.63504335115431 0.5 365
1 3.23673036671244 9 1
1 1.47284915024647 8.5 90
0 2.1166119381669 1 15
1 1.67649848433211 3.5 15
1 3.40066543628927 2 7
1 2.49012954335194 2 15
1 1.49242614966351 3 30
1 1.50911850522971 3.5 7
1 1.79979587736307 6.5 90
1 1.38928654877236 6.5 15
0 3.30687677836977 0 1
1 2.3676040249411 2.5 180
1 1.39053416624665 7 30
1 1.64741568395402 1.5 1
1 2.03332463954575 2.5 30
1 1.54611898283474 9.25 15
1 4.79790588625474 5.5 365
1 2.04820850817487 9.5 7
1 2.01435650646454 2.5 90
1 1.23002378107049 7.5 180
1 2.52392388833687 3 180
1 1.60258084459929 3 1
1 1.21811330527999 8 15
1 1.63443418295355 7 180
1 1.10598439828027 3 15
1 1.49214058317011 4 15
0 2.1285417334293 2.5 365
1 1.51656768441899 5.5 1
1 1.16957153560361 8.5 30
1 1.13470314670121 9 7
1 1.84266193822259 9.5 90
1 1.25961220922181 5 90
1 1.74056166631635 8.5 7
1 1.74050672649173 7 90
1 2.55886532913428 4.5 7
1 1.47218836279353 4 7
1 2.12634625268402 9.25 365
1 2.4891143636778 3 365
0 1.88906286511337 1 180
1 2.03298926498974 8.5 365
1 1.54318060661899 5 365
1 1.4983047132846 8.5 1
1 1.86719318357064 2 1
1 1.40226412541233 9.25 180
1 5.93842420447618 8 30
1 2.06446617486654 0.5 15
1 0.87630685896147 9.5 7
1 2.08129618188832 7 365
1 3.97290016582701 8 1
1 1.39539815386524 4 180
1 1.58655712503241 7 15
1 2.23742435959866 4.5 7
1 1.21276663179742 9.25 1
1 0.854778891254682 6 180
1 1.01041321404045 5 1
1 7.86274215037702 8.5 180
1 0.973384964745492 5.5 7
1 1.49470977572491 4 7
1 2.74028364662081 4 15
1 1.4761558045866 4 90
1 1.01850537053542 9.5 180
0 2.32098001823761 1.5 365
1 0.520525768341031 7.5 180
1 1.05061439052224 9.5 30
1 1.12018785800319 9.25 7
0 4.75315496599069 0.5 90
1 1.11767662409693 9 1
1 0.78507713007275 5.5 1
1 1.43306394695537 1 15
1 0.95751610310981 5.5 365
1 1.53105127700837 4.5 1
1 2.75594240857754 0 1
1 2.44301771902246 2.5 180
1 2.10634150734404 3.5 180
1 2.61130933731329 6.5 180
1 3.31958267453592 4.5 180
1 2.9556415072293 5 365
1 1.31333734211512 2.5 365
1 0.833602900849655 3 1
1 1.49452171236044 6.5 365
0 2.71994020615239 2 180
1 1.60609699477209 3.5 90
1 1.48015222564572 1 7
1 2.29324747016653 0.5 1
1 1.52175044390606 3.5 365
1 0.938706148532219 9 30
1 1.42726477445103 5 15
1 1.29699545446783 3 15
1 2.83556564192986 4 365
1 2.48532140109455 5.5 180
1 1.08327914815163 8 30
1 1.95031385141192 9.25 30
1 2.42939293885138 2 7
1 2.57526185479946 9.5 1
1 2.34979566605762 3 180
1 1.05860330833821 2 15
1 0.590804699750151 4.5 365
1 1.36121138132876 5.5 30
1 1.1387862036936 9.5 7
1 1.01909642666578 9.5 30
1 0.983581438020337 0.5 180
1 1.31646317790728 8.5 180
1 0.712677581002936 3 180
1 0.700749898736831 9.25 30
1 1.51278075919254 1.5 30
1 1.427775835793 5 30
1 0.551856876292732 0.5 7
1 1.40636227576761 3 365
1 0.721698583103716 4 7
1 1.63895917369518 6.5 7
1 0.971606966399122 4 90
1 0.872602041694336 7 30
1 1.10566924884915 4 15
1 0.784548258583527 3 30
1 0.860124659142457 2.5 30
1 0.894920298014767 6.5 90
1 1.10439053899609 2 1
1 1.38269406900508 7.5 180
1 1.23424056527438 5 90
1 1.34993211005349 9.25 90
1 0.786451230000239 4.5 30
1 0.851854099077173 7 180
1 0.948820212041028 9 15
1 0.586586708028335 4.5 90
1 0.863994295941666 5 7
1 0.760879146226216 3 15
1 1.21835993084824 2.5 1
1 1.80024264095118 9 180
1 1.1634161596885 8.5 30
1 0.79686987772584 6.5 15
1 1.16324741585413 4.5 15
1 0.943086242885329 5 1
1 1.4426150280633 9.5 1
1 0.823111805017106 4 365
1 1.80293650465319 7.5 15
1 1.0395938194124 6 365
1 1.08321937842993 9 90
1 0.857873936591204 6 90
1 0.992790201620664 4 180
1 1.78746308921836 0.5 30
1 1.26677853864385 0.5 15
1 0.921867689117789 0.5 365
1 0.58952810295159 0 1
1 0.977081631601322 7.5 365
1 1.05281228624517 3.5 90
1 1.44358613510849 8 30
1 1.70512637071079 4 1
0 2.35524406871991 4.5 90
1 1.51558993622893 6 15
0 2.67220079968683 1.5 30
0 1.73249275371199 4 180
1 3.4489059423795 7 90
1 1.4662455014186 6.5 7
1 3.44086238654563 1 1
1 1.46350152773084 5 7
0 2.16593041236047 4 365
1 1.45339591644006 9.5 90
0 1.54235530144069 3 365
0 3.58531463932013 2.5 365
1 8.61349757324206 3 90
1 1.49335167481331 7 1
1 3.13494947040454 7.5 180
1 1.80559535173234 2.5 7
1 3.20857188396621 7.5 30
1 2.24176641873783 1.5 1
1 2.10805611347314 0.5 15
0 3.32769747101702 6.5 180
0 3.94114372687182 2 30
1 1.79088566050632 5 90
0 1.35987078869948 2 180
1 1.8795954012312 2 1
1 1.80509787442861 6.5 30
1 3.93720556615153 2 7
1 2.32503349217586 2 15
1 1.78584387304727 7.5 1
1 4.79608230589656 8.5 90
1 0.954863595194183 5.5 365
0 1.72507255378878 0.5 180
1 2.21034867485287 9.25 7
0 5.22430550900754 6 365
1 1.36079389887163 5 180
1 3.91681684565265 2.5 15
1 4.06194528110791 1.5 7
0 1.58585407614009 1 180
1 1.63667403825093 3 15
1 2.09670680895215 5 15
0 1.83932902145898 4 15
1 1.32894357922487 6.5 90
1 1.69014499889454 8.5 15
1 2.66944565693848 8 180
1 3.46061899699271 8 90
0 5.60113067412749 2.5 30
1 0.82432319840882 7 365
1 1.54992794431746 9.25 1
0 3.59852978552226 7.5 365
1 4.35471398977097 9.5 365
0 6.6998554659076 0.5 15
1 2.59529769246001 7.5 90
0 2.37947797490051 0.5 90
1 1.38959415146383 9 30
0 1.93354965146864 4 365
1 4.75704392232001 5 90
1 1.73972126777517 7.5 30
1 4.85730612417683 5 1
1 2.9771574002225 6 1
1 2.59035310620675 7 365
1 2.10377442784375 2 7
1 2.04382388578961 9.25 180
1 1.5052256246563 7.5 7
1 3.83798148587812 2 15
1 2.09421308327001 7.5 365
1 2.57961236621486 7.5 15
1 3.09035280440003 9 180
0 4.83107989403652 5.5 365
0 8.10687249188777 3.5 90
0 4.21985779638635 2.5 180
1 2.58314542094013 9.5 30
1 2.26142099796561 3 1
1 3.99898844270501 8.5 30
1 5.36166780471103 7 90
1 2.25285913608968 7 15
0 5.95382728480035 3 90
0 2.96443610888673 2.5 90
0 3.16787836194271 0 1
1 2.68766395165585 7.5 1
1 1.79894038545899 5.5 30
1 1.6349733179668 5 7
0 3.85852234752383 1 30
1 2.89951984985964 6.5 365
1 2.11090121272718 0.5 1
1 2.43857483618194 9 1
1 2.81526536855381 5.5 180
1 1.7497483936022 9.25 15
1 2.00018112041289 6 15
0 2.71928485220997 1 90
1 3.61742697982117 9.25 30
1 3.78247020422714 6 30
0 1.9390554089332 3.5 365
1 1.44126628496451 9.5 1
1 2.85066866624402 9.25 7
1 2.65690337290289 3.5 7
1 2.31660928169731 7 7
1 1.36232013988774 6.5 7
1 3.26016885245917 1 1
1 2.8719110674574 6.5 30
0 2.38042651076103 3 365
1 1.89563270992949 5 7
1 2.17074496744317 3.5 180
1 1.46090177333099 6.5 7
1 1.12153095891699 9.25 30
1 2.01590246008709 4.5 1
0 1.71189620535006 1.5 180
1 1.46676950337132 8 7
1 2.63956023720675 5.5 7
1 2.39179520000471 5.5 90
1 1.62819637788925 9 1
1 1.33481349775684 3.5 7
1 1.35439423189382 6.5 1
1 1.23660343015217 6 90
1 2.41121684914106 4 180
1 2.34225004113978 7.5 180
1 4.40076946414774 2.5 30
1 1.87893754179822 2.5 1
1 1.69369139024639 5.5 30
1 2.48409708711552 1 15
1 1.6703086157795 8.5 15
1 1.71971310366644 6 30
1 2.16932376808836 0.5 180
1 2.44933988791308 9.5 365
0 2.11740682434174 2.5 180
1 2.15033831971232 4.5 180
1 1.87608035150333 6 180
0 2.24416162670241 2 365
1 1.50659357412951 9.25 90
0 1.41064027929679 1.5 365
1 2.27241234100075 7 365
1 1.97288220014889 6 365
1 2.21271653441363 4 7
0 2.67554966575699 5.5 365
1 1.54621690194472 6 7
1 1.10795258847065 7 180
1 1.461425516085 3.5 30
1 2.51294187962776 6 15
1 2.29277702898253 3.5 1
0 2.29573806221015 4 365
1 1.47232268590597 1 90
1 1.93787626086851 9.25 180
1 1.75409990959451 5 90
1 2.57001021824544 7.5 30
1 1.31564239991712 7 15
0 1.66830662044231 0.5 90
1 1.17664741244516 1 1
1 1.26299463128089 1.5 1
1 1.48825804970693 5 15
0 2.1840256950818 1.5 90
1 2.25184117464232 0.5 90
1 1.52269043782144 4 365
1 1.07967832835857 4 30
1 2.82470013084821 1.5 90
1 1.34055987649481 6.5 365
1 2.64032034340198 1.5 365
1 2.40449332041317 7.5 90
1 1.05083383771125 7.5 7
1 0.958715788816335 8 365
1 1.42071908220532 1.5 15
1 2.11150317188003 7 365
1 2.45496159471804 9 15
1 1.7210654769151 0.5 15
1 1.454513922974 8 90
1 1.14960326865548 8.5 90
1 1.19021370817791 8 30
1 2.07708406599704 9.5 90
1 1.54953715932788 9.5 7
1 1.35948223422747 7.5 365
1 1.36767375204363 1 1
1 1.00186796550406 7 30
1 0.933367243269458 7.5 15
1 1.17342797934543 6 1
1 2.96302708217991 7.5 180
1 2.42451417952543 5.5 180
1 2.56862524320604 4 7
1 3.15048170750379 3 30
1 2.77426234530867 2 90
1 1.70924579535495 9.5 365
1 2.87777021428337 1 15
1 2.69844522362109 9 180
1 1.04984099048306 9.25 1
1 3.3927569546795 7 15
1 0.954586522449972 4.5 15
1 1.29461752439965 3.5 365
1 3.94434561589151 6 180
1 1.74680252786493 2.5 180
1 2.3325316698465 9 7
1 0.939907537511317 6.5 15
1 0.823285572609166 3 7
1 3.11955582993687 2 1
1 2.64773213351145 8.5 30
1 2.60520995745901 7.5 30
1 1.54987796946079 1 7
1 2.68266230364679 8.5 15
1 1.2481936912518 2.5 30
1 1.08830966931418 7 90
1 2.18984331490355 9.25 7
1 1.53057887914474 3.5 1
1 3.83722890276113 9 1
1 0.906438413425349 9.25 180
1 1.79984182061162 2.5 7
1 1.17382222026936 8.5 30
0 2.90252800213057 1.5 365
1 4.00626951773302 5 365
1 2.46821666348842 8.5 180
1 2.47308369772509 6.5 365
1 1.80025689053582 5 7
1 1.52853039596812 4 7
1 2.04383892874466 9 180
1 2.04052621807205 6 1
1 1.52656794546056 4 1
1 2.30606952949893 1.5 90
1 2.91533207855537 4.5 180
1 1.47786892545992 1.5 7
1 1.40060977541725 5.5 15
1 1.37681645911653 3 7
1 1.01626711786958 2.5 30
1 1.66644650351373 9 365
0 1.86070676593226 1 365
1 4.1486034784466 2 90
1 1.32239973798278 6.5 15
1 1.4225339187542 8.5 90
0 4.33196264674189 1.5 180
1 2.09070892428281 4.5 1
1 1.77312248788075 6 90
1 1.27161933109164 1.5 1
1 1.82203372180811 1 1
1 1.85921523108846 5 30
1 2.66676739029936 6 365
1 1.30368899038876 4.5 15
1 1.24640421167714 5.5 7
0 2.12919450778281 0.5 90
1 1.50719157664571 8 15
0 3.19126360860537 0.5 30
0 2.15297605123487 0.5 180
1 1.6614753244794 5 90
1 1.22884267946938 7.5 90
1 1.73204596256255 9.5 180
0 4.96821832374553 2.5 365
1 1.69795046027866 1 7
1 1.48446083927411 6 15
1 1.54944508927292 7 90
1 1.59250610152958 6.5 1
1 1.40688412304735 3.5 1
0 1.4761211037985 2 180
1 1.56548822030891 2 15
1 1.8929856204777 6.5 7
1 2.78067343958537 2 365
1 1.65826404182007 9.5 90
1 2.45880969666177 9.25 30
1 1.9025914024387 4 15
1 4.13251878763549 7 365
1 1.59323811347713 1.5 7
0 1.71047654695576 1 180
1 3.59308415983105 4 90
1 1.64611999026965 6 7
0 1.86988138020388 0.5 365
1 1.65551659755874 8 15
1 3.4422829215473 7 30
0 2.48609934237902 0 1
1 1.69921710030758 5.5 7
0 4.3253901291464 0.5 15
1 1.76682177750627 6.5 90
1 4.20522748163785 5 30
0 2.91025014451589 6 365
1 4.58960842943634 8 180
1 1.24122547116713 5.5 15
1 2.58102958777454 3 90
0 2.94239989615744 5 365
0 1.63028962910175 1 365
0 1.53426118090283 4 365
1 1.5214416704257 6.5 7
1 1.50559259331203 2.5 7
0 3.38494333147537 3.5 180
1 1.23700412202743 7 90
1 1.31148086822941 1 7
1 4.49927143691457 9 365
1 1.48527010565158 3.5 1
1 1.42798455030424 9.5 1
1 2.41004774073372 7 180
1 1.7150897232932 9.5 15
0 1.45458321573096 4.5 365
1 1.259148696583 4.5 7
0 5.20854623967898 5.5 180
1 2.27709969406715 8.5 365
1 1.45603158767335 6 15
1 1.75053468713304 6.5 1
1 1.19589426706079 4 1
1 1.28963967296295 7.5 15
1 1.40515925901127 3.5 7
1 7.91169217720744 9.5 365
1 3.16809385741362 9.25 180
1 1.34006553597283 9.25 90
1 1.53342017126852 1.5 15
1 1.31150562156108 8.5 30
1 1.3642863719142 6.5 15
1 1.45526966796024 4 7
0 4.66754671814851 6.5 365
1 3.06073864555219 9.25 365
1 2.96094078752503 4 1
1 2.67311062772205 1 1
1 1.83711814542039 5 7
1 2.70153354620561 3 30
1 2.64176170958672 8 1
1 5.83585905694781 9.5 30
1 2.15100277295278 9.5 7
1 5.79338783848652 0.5 15
1 3.7587890171053 6 90
1 2.4840653313222 3.5 7
1 2.58551749410981 2.5 15
1 2.46050096688123 9.5 1
1 2.33462381600111 2 30
1 2.21557912937715 4.5 30
1 2.16083157193498 5.5 1
1 2.42992362153745 8 90
1 4.71702507370355 2.5 90
1 4.95343666854751 0.5 7
1 4.30410503291205 2.5 1
1 3.33295418801572 5 1
1 3.27702542386396 7.5 30
1 1.56865096111142 6.5 15
1 4.57795571848692 6.5 90
1 3.07340899334667 6 30
1 4.14945087321394 9 90
1 3.5330906924064 7 15
1 2.57309505137528 5 15
1 1.79969414806692 7 1
1 2.82101986467751 5.5 7
1 2.65432935049466 1 15
1 2.51881055835111 7 7
1 2.22073773950979 4 30
0 3.79643549065804 1 180
1 2.84980653325329 2.5 7
1 2.3710410859494 9.25 7
1 3.02237470545515 5.5 365
1 3.46574802412943 6.5 30
1 2.3303161697695 7.5 365
1 2.27733151729626 7 90
1 2.14553082457132 8 365
1 2.5107990004617 2 90
1 2.31944623048912 6.5 1
1 3.15675847658713 8 30
1 3.09448174517456 4.5 365
1 3.48430863636167 8.5 15
1 2.1017012033044 2 15
1 2.51164453073579 6 365
1 2.05021109579684 8.5 180
1 2.24723927269224 6.5 180
1 2.38551230200392 7.5 7
1 1.91629159656441 2.5 365
1 1.71025268103404 6 90
1 1.14902916460414 5 180
1 0.87980670833349 8 180
1 0.87740142975963 9.25 15
1 2.22404077139799 8 15
1 1.936856305736 8.5 365
1 1.19498815774568 7.5 1
1 1.36360730205342 4.5 1
1 0.882465857299394 4.5 365
1 1.1837680524186 6 7
1 2.59981936261465 3.5 365
1 1.69432525717275 4.5 30
1 1.27358141994773 5.5 90
1 4.13922662808181 0.5 7
1 2.01422911848204 8.5 1
1 0.793386027282395 1.5 90
1 2.24608372470539 3 15
1 1.88843166056904 4.5 7
1 1.69818734729779 2 30
1 1.99944184737979 6 180
1 1.64621847826493 8 365
1 2.1293887730717 5.5 7
1 3.17831542354543 1.5 365
1 1.30125812249753 3 365
1 1.99295954917761 6.5 15
1 2.66828799588984 6.5 7
1 1.47515360516991 5.5 365
1 1.06613368978287 0.5 1
0 5.07057808189711 0.5 180
1 1.52991202983685 6.5 90
1 2.59880569225061 1.5 1
1 1.18510290957784 6 365
1 1.19296866557124 5 15
1 2.22781139572908 3 7
1 2.24216941154737 4 1
1 1.6549502915077 8.5 90
1 3.95644326675392 9.25 1
1 4.12630127442389 9.5 365
1 2.39220107741858 7 1
1 0.59741076350474 6 15
1 1.17006176808354 8 30
1 2.03562396270718 9.25 180
1 1.98075445088034 1.5 180
1 2.6795883979139 7.5 365
1 3.60708379896823 3.5 90
1 0.992758505562961 9.25 7
1 4.30638594215998 2.5 15
1 3.12373238378495 9.5 90
1 2.02864841336122 8 1
1 3.44668691592233 9 15
1 1.35968363100255 5 15
1 1.48522661479365 9.25 90
1 2.31920413293119 4.5 30
0 1.99223235087993 3.5 90
1 1.52708655198512 9 1
0 1.21689074275491 5 365
1 2.02779111024574 3 1
1 1.69429899472743 6.5 30
1 3.28356356751465 8 30
1 4.14716362474428 9.25 180
1 1.14835086881067 9.5 180
1 5.69979418687581 9.5 90
0 3.97679817817698 7.5 365
1 1.43542454918497 9 30
0 7.7123835622333 3 365
1 1.23923556334921 7 7
0 3.89065551689418 2.5 30
1 1.42065810691565 4.5 15
1 1.54643292479159 6 15
1 1.3647516809433 7 30
1 1.52908642278635 5.5 7
1 1.41988653413136 7.5 15
1 3.0932706536114 4 180
1 1.04451667123067 9.5 7
1 1.887485910338 8 7
1 2.38593944421154 9.5 1
1 5.57841666982858 6.5 1
1 2.18296085928159 8 1
0 2.86592292603746 7.5 180
1 1.65669719751168 7.5 1
0 2.87008929837612 3.5 180
1 1.80745092996222 8.5 15
1 2.20682316673629 1.5 15
1 4.67949723399943 2.5 7
0 1.55228915021871 2.5 180
1 1.43848367230385 9.25 30
1 1.94800245358783 1 7
1 5.3248834641272 5.5 1
1 1.49264500346908 7 180
1 1.29820654605282 9 7
1 1.08584502011945 9 365
0 1.48173370836594 0.5 180
1 2.79367370682303 6 7
1 1.30196207702102 8.5 1
1 1.74971760314656 8.5 180
1 2.43772990966681 4.5 7
1 2.22917130787391 6 30
0 1.78320193049149 6 365
0 2.98272141815687 1.5 365
0 2.75101653809543 1.5 365
1 1.64057386180502 8 365
1 0.690844123571878 5.5 30
1 2.07925072914804 8.5 1
1 1.00413014827063 9.5 7
1 2.08732205678825 3.5 180
0 2.32203413877869 0 1
1 1.79064567602472 4 180
1 0.811366450594505 7 365
1 1.67324133624788 9 90
1 0.739569126686547 3.5 15
0 4.06479973823298 2 365
1 1.02171089928015 8 90
1 1.02020729830838 9 15
1 1.1710195930209 9.25 15
1 1.15131792239845 7.5 30
1 1.49050295315101 1 90
1 0.932966443826444 7 15
1 0.777026631345507 7 180
1 1.02901940824813 6 7
1 1.28951578674605 9.25 7
0 1.79457296949113 1 7
1 1.25719364848919 4 30
1 1.28690946457209 5 365
1 1.48544184616185 0.5 7
1 0.94125753082335 2 180
1 0.716868404590059 5 7
1 1.09297391807195 4.5 30
1 1.15236268509761 9.25 180
0 2.29566120106028 1 180
1 1.06673953743302 2.5 90
1 1.05888162998599 5.5 90
1 2.75385348690906 3 365
1 0.81618274320499 1 365
0 2.0000404502207 0.5 90
1 1.79945265423157 4 365
1 1.7547237703111 2.5 180
1 1.57285023698932 9 180
1 0.770233107963577 8 30
1 1.89458099915646 8 180
1 1.05071883657365 5.5 1
1 1.24296513371519 8.5 90
1 1.35962325753644 6 15
1 1.0919222124212 7.5 15
1 1.17369142040843 1.5 30
1 1.09131425168016 3.5 90
1 1.21564735137508 2.5 30
1 1.54090181042557 2 1
1 1.93988343092497 5 180
1 1.43546198069816 1.5 7
1 0.690595384920016 8.5 15
1 1.72925160458544 9.25 180
1 1.38893125095637 8 30
1 3.15612998889992 3.5 30
1 2.55622217914788 2 7
1 2.04874613386346 6 15
1 1.65559779683826 9 30
1 2.90417313418584 2.5 30
1 1.71504844666924 1.5 7
1 1.04505912674358 4.5 1
1 8.01614990009693 6 180
1 1.99627797631547 3.5 90
1 1.38396885449765 9.5 180
1 4.20311261399183 4 15
1 1.70357718772721 1.5 1
1 1.10791333031375 9 180
1 1.55484566430096 2 365
1 2.75149741268251 9 365
1 2.5278382015531 5.5 1
1 1.38258449116256 7.5 90
1 1.87018317909678 5.5 7
1 1.02844072866719 7 30
1 2.04645345173776 2 90
1 1.75070380361285 1 7
1 2.29724660806824 7 365
1 1.7280106281396 6 7
1 1.27325057337293 8 1
1 2.08669900271343 1.5 90
1 4.98523989698151 5.5 15
1 2.96576915483456 4.5 180
1 1.34968578635017 2 30
1 1.50071240682155 4 90
1 2.10616340563865 7.5 365
1 2.21948982012691 9.5 30
1 1.81311758275842 9.5 90
1 3.53003851219546 1 180
1 1.81168310937937 4.5 365
1 1.33428602654021 2.5 180
1 1.34552997932769 6.5 1
1 1.22299932921305 3 1
1 1.64627885166556 8 15
1 4.51646746444749 1 15
0 2.33659470750717 0 1
1 0.947945400665048 6.5 365
1 2.72462156409165 5 15
1 2.25998954329407 5 180
1 2.36567660234868 8 90
1 2.45576527283993 4 365
1 3.45970705593936 8 365
1 2.50197119341465 4.5 90
1 1.6257708935882 5.5 90
1 1.15163578867214 1.5 30
1 1.02412010211265 3.5 180
1 1.9097416800796 7 90
1 0.557087330787908 0.5 30
1 2.82170570717426 9.25 7
1 0.575000135810114 9.5 180
1 2.0843411172973 5 180
1 0.507651732070372 3 30
1 0.739858315559104 6.5 7
1 2.35820961301215 2 90
1 3.80654080008389 0.5 90
1 1.11121696588816 7.5 1
1 1.931383149873 9 90
1 1.87149147194577 2 30
1 0.55482815601863 3.5 15
1 0.73960806755349 8 7
1 0.689613410679158 3.5 90
1 4.87103172804928 2.5 30
1 2.3424494236242 2.5 180
1 2.34239961556159 3 90
1 4.02554099145345 0.5 1
1 0.934109313413501 5 365
1 2.41162442637142 4 15
1 1.45297541533364 1 1
1 1.72235846502008 9.5 15
1 3.19239209900843 1 365
1 1.58252810232807 6 30
1 1.43259152467363 2 365
1 1.42375526530668 3 365
1 0.818530968856066 6 1
1 1.84389204747276 9.25 1
1 1.00808823219268 1 30
1 2.75151220418047 9.25 365
1 2.26569966500392 5 30
1 2.13882725767326 0.5 15
1 2.11475485051051 5 7
1 0.930503508599941 1.5 90
1 1.1859104046016 3 7
1 1.37140815658495 4.5 30
1 1.52039022988174 3.5 365
1 1.5631391662173 7.5 180
1 4.16122430132236 9 15
1 0.541327443323098 9.5 7
1 0.683684435207397 2.5 7
1 0.681818895332981 1 15
1 0.789842105295975 9.5 30
1 1.59962858253857 6.5 365
1 1.77048094104976 4 1
1 1.79373468400445 5.5 7
0 1.36779571068473 3.5 180
1 2.51135956804501 2.5 15
0 1.99570865457645 8 90
0 2.28040754498215 5.5 30
1 2.25554243440274 9.25 90
0 1.54588292259723 9.5 365
0 4.6399680141476 2.5 365
0 6.19780276837992 6 90
0 1.45787230652058 2 90
0 2.14009691152023 9 90
0 1.49410815426381 8 365
0 1.74173743941355 8.5 15
1 1.62704718846362 6 1
0 7.38155633118004 2.5 30
1 1.94250514835585 9.25 15
0 2.97600456903456 7 365
1 3.08988279703772 7.5 30
0 2.87005277245771 0.5 90
0 2.28917165804887 0.5 7
0 2.73173053876963 1 15
1 7.34136994619621 7.5 15
0 2.11131084663793 9.25 365
0 2.20571199321421 0.5 15
0 1.4391951735015 1.5 365
1 2.24067848897539 9 30
0 2.3855005291407 8.5 180
1 1.40682684956119 3.5 1
1 1.85144567262614 8.5 1
0 2.61520191602176 9 180
0 1.48255357990274 5 90
